MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,4,105.0,15431,1,1,3,3,2,4,0,16,2,2,0,2,10,5,2008,2008,3,1,13,14,3,200.0,4,2,2,4,3,4,6,1767.0,5,539.0,788.0,3094.0,1,5,1,5,2402,0,0,2402,1.0,0.0,2,0,2,1,4,10,7,2,4,1,2008,3,3.0,672.0,3,3,2,0,72,0,0,170,0,0,0,1,0,4,2009,9,4,555000
90,4,92.0,12108,1,1,3,3,2,4,0,7,2,2,2,2,4,4,1955,1955,1,1,13,14,1,270.0,2,2,1,3,3,1,5,133.0,1,0.0,1307.0,1440.0,1,2,0,3,1440,0,0,1440,0.0,0.0,2,0,4,2,1,8,7,0,0,6,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,9,2008,9,4,118000
50,5,52.0,6240,1,1,3,3,2,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,2,0.0,2,2,2,3,3,1,1,0.0,1,0.0,1078.0,1078.0,1,2,1,5,1128,445,0,1573,0.0,0.0,2,0,3,1,2,8,7,1,4,5,1930,1,2.0,360.0,3,3,1,0,0,0,0,0,0,0,0,1,0,6,2008,9,4,162900
120,4,53.0,3922,1,1,3,3,2,4,0,0,2,2,4,2,7,5,2006,2007,1,1,15,16,1,72.0,3,2,2,4,3,3,1,0.0,1,0.0,1258.0,1258.0,1,5,1,5,1258,0,0,1258,0.0,0.0,2,0,2,1,3,6,7,1,4,1,2007,3,3.0,648.0,3,3,2,144,16,0,0,0,0,0,0,1,0,6,2007,6,5,172500
60,4,70.0,8750,1,1,3,3,2,4,0,5,2,2,0,5,7,5,1994,1995,1,1,13,14,2,0.0,3,3,2,2,3,1,6,642.0,1,0.0,273.0,915.0,1,5,1,5,933,975,0,1908,1.0,0.0,2,1,4,1,3,8,7,1,3,1,1994,1,2.0,493.0,3,3,2,144,133,0,0,0,0,0,0,1,0,7,2008,9,4,210000
20,4,73.0,9855,1,1,3,3,2,0,0,7,2,2,0,2,6,5,1956,1956,3,1,14,15,2,0.0,2,2,1,3,3,1,1,0.0,1,0.0,1436.0,1436.0,1,4,1,5,1689,0,0,1689,0.0,0.0,1,0,3,1,2,7,7,1,4,1,1956,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,3,1,0,11,2009,0,4,127500
20,4,137.0,16492,1,1,0,3,2,0,0,12,3,2,0,2,6,6,1966,2002,1,1,3,11,2,0.0,3,2,1,3,3,1,5,247.0,3,713.0,557.0,1517.0,1,5,1,5,1888,0,0,1888,0.0,0.0,2,1,2,1,3,6,4,1,4,1,1966,3,2.0,578.0,3,3,2,0,0,0,0,0,0,0,0,1,0,6,2010,9,4,190000
60,4,0.0,11214,1,1,0,3,2,0,0,8,2,2,0,5,7,5,1998,1999,1,1,13,14,2,0.0,3,2,2,2,3,1,1,0.0,1,0.0,930.0,930.0,1,3,1,5,956,930,0,1886,0.0,0.0,2,1,4,1,3,10,7,1,3,1,1998,3,2.0,431.0,3,3,2,89,0,0,0,0,0,0,0,1,0,7,2006,9,4,199900
50,5,50.0,8600,1,1,3,0,2,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,2,0.0,2,2,0,3,3,1,1,0.0,1,0.0,780.0,780.0,1,2,1,5,780,596,0,1376,0.0,0.0,2,0,3,1,2,7,7,1,4,5,1937,1,1.0,198.0,3,3,0,0,0,0,0,0,0,0,0,1,0,6,2006,9,4,119500
50,5,50.0,6000,1,1,3,3,2,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,2,0.0,2,3,1,3,3,1,5,331.0,1,0.0,318.0,649.0,1,5,1,5,679,504,0,1183,0.0,0.0,1,1,2,1,2,6,7,0,0,5,1981,1,1.0,308.0,3,3,2,0,176,0,0,0,0,0,0,1,0,6,2007,9,4,120000
30,5,70.0,5684,1,1,3,3,2,4,0,17,2,2,0,2,6,8,1930,2005,3,1,14,15,2,0.0,2,2,0,3,3,1,1,0.0,1,0.0,813.0,813.0,1,5,1,4,813,0,0,813,0.0,0.0,1,0,2,1,3,5,7,0,0,5,1932,1,1.0,270.0,2,2,0,0,113,0,0,0,0,0,0,1,0,6,2006,9,4,110000
20,4,62.0,70761,1,1,0,2,2,4,1,4,2,2,0,2,7,5,1975,1975,1,7,10,11,2,0.0,2,2,1,2,3,4,5,655.0,1,0.0,878.0,1533.0,1,2,1,5,1533,0,0,1533,1.0,0.0,2,0,2,1,3,5,7,2,3,1,1975,1,2.0,576.0,3,3,2,200,54,0,0,0,0,0,0,1,0,12,2006,9,4,280000
60,4,0.0,9303,1,1,0,3,2,0,0,23,2,2,0,5,6,5,1996,1997,3,1,13,14,1,42.0,3,2,2,4,3,1,5,742.0,1,0.0,130.0,872.0,1,5,1,5,888,868,0,1756,1.0,0.0,2,1,3,1,2,7,7,0,0,1,1996,3,2.0,422.0,3,3,2,144,122,0,0,0,0,0,0,1,0,7,2007,9,4,204000
60,1,75.0,9000,1,1,3,3,2,4,0,21,2,2,0,5,8,5,2008,2008,1,1,13,14,2,0.0,3,2,2,2,3,1,1,0.0,1,0.0,768.0,768.0,1,5,1,5,786,804,0,1590,0.0,0.0,2,1,3,1,3,6,7,0,0,1,2008,2,2.0,676.0,3,3,2,0,30,0,0,0,0,0,0,1,0,6,2009,9,4,210000
90,4,63.0,9297,1,1,3,3,2,4,0,11,2,2,2,2,5,5,1976,1976,1,1,10,11,2,0.0,2,2,1,3,3,1,5,1606.0,1,0.0,122.0,1728.0,1,2,1,5,1728,0,0,1728,2.0,0.0,2,0,4,2,2,8,7,0,0,5,1976,1,2.0,560.0,3,3,2,0,0,0,0,0,0,0,0,1,0,7,2006,9,3,188000
20,4,80.0,9600,1,1,3,3,2,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,1,320.0,2,2,1,3,3,1,5,916.0,1,0.0,326.0,1242.0,1,4,1,5,1242,0,0,1242,0.0,0.0,1,1,3,1,2,6,7,1,3,1,1973,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,1,0,9,2007,9,4,175500
70,5,34.0,4571,1,0,3,3,2,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,2,0.0,2,2,0,3,3,1,1,0.0,1,0.0,624.0,624.0,1,4,0,5,624,720,0,1344,0.0,0.0,1,0,4,1,2,7,7,0,0,5,1916,1,3.0,513.0,2,2,2,0,0,96,0,0,0,0,0,1,0,5,2008,0,0,98000
20,4,0.0,53227,1,1,0,2,2,1,1,4,2,2,0,2,4,6,1954,1994,0,5,10,11,2,0.0,2,2,1,2,3,4,4,1116.0,1,0.0,248.0,1364.0,1,5,1,5,1663,0,0,1663,1.0,0.0,1,0,2,1,3,6,6,2,4,1,1954,3,2.0,529.0,3,3,2,224,137,0,0,0,0,0,0,1,0,3,2008,9,4,256000
70,5,0.0,5100,1,0,3,3,2,4,0,17,2,2,0,5,8,7,1925,1996,3,1,12,16,2,0.0,2,3,2,3,3,1,1,0.0,1,0.0,588.0,588.0,1,4,1,5,833,833,0,1666,0.0,0.0,1,0,3,1,3,7,7,1,4,5,1925,1,1.0,228.0,3,3,2,192,63,0,0,0,0,0,3,1,0,6,2008,9,4,161000
50,4,0.0,7015,1,1,0,0,2,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,0,161.0,2,2,1,3,3,1,2,185.0,1,0.0,524.0,709.0,1,2,1,5,979,224,0,1203,1.0,0.0,1,0,3,1,3,5,7,1,3,5,1950,1,1.0,352.0,3,3,2,0,0,248,0,0,0,0,0,1,0,7,2009,9,4,110000
60,1,75.0,8004,1,1,0,3,2,4,0,21,6,2,0,5,8,5,2009,2009,1,1,13,14,3,110.0,3,2,2,2,3,1,6,544.0,1,0.0,288.0,832.0,1,5,1,5,832,1103,0,1935,1.0,0.0,2,1,3,1,2,8,7,0,0,3,2009,3,2.0,552.0,3,3,2,0,150,0,0,0,0,0,0,1,0,12,2009,6,5,263435
70,4,60.0,7200,1,1,3,3,2,4,0,18,1,2,0,5,7,9,1936,2007,1,1,14,15,2,0.0,3,3,2,2,4,1,5,350.0,4,210.0,0.0,560.0,1,5,1,5,575,560,0,1135,1.0,0.0,1,0,3,1,3,6,7,0,0,5,1971,2,2.0,576.0,3,3,2,256,0,0,0,0,0,0,3,1,0,4,2009,9,4,155000
20,4,60.0,8281,1,1,0,3,2,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,2,0.0,2,2,1,3,3,1,3,553.0,4,311.0,0.0,864.0,1,3,1,5,864,0,0,864,0.0,0.0,1,0,3,1,2,5,7,1,1,5,1965,1,1.0,360.0,3,3,2,0,0,236,0,0,0,0,2,1,0,12,2009,9,4,62383
70,4,74.0,11988,1,1,0,1,2,4,1,6,2,2,0,5,6,7,1934,1995,3,1,12,13,2,0.0,2,2,1,3,3,1,2,326.0,1,0.0,389.0,715.0,1,4,1,4,849,811,0,1660,0.0,0.0,1,1,3,1,2,6,7,1,4,5,1939,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,1,0,8,2008,9,4,188700
20,4,60.0,8430,1,1,3,1,2,4,1,5,2,2,0,2,5,5,1978,1978,1,1,6,6,1,136.0,2,2,1,2,3,1,3,616.0,1,0.0,424.0,1040.0,1,2,1,5,1040,0,0,1040,0.0,0.0,2,0,3,1,2,5,7,0,0,6,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,8,2009,9,4,124000
120,5,0.0,3072,1,1,3,3,2,4,0,0,2,2,4,2,7,5,2004,2004,3,1,13,14,1,18.0,3,2,2,2,3,1,1,0.0,1,0.0,1375.0,1375.0,1,5,1,5,1414,0,0,1414,0.0,0.0,2,0,2,1,3,6,7,1,3,1,2004,3,2.0,398.0,3,3,2,144,20,0,0,0,0,0,0,1,0,5,2006,9,4,178740
20,4,85.0,10628,1,1,3,3,2,4,0,12,2,2,0,2,7,5,1970,1970,0,5,10,11,2,0.0,2,3,1,3,4,4,6,778.0,1,0.0,499.0,1277.0,1,2,1,5,1277,0,0,1277,1.0,0.0,1,0,2,1,2,5,7,1,1,1,1970,1,2.0,526.0,3,3,2,0,0,0,0,176,0,0,2,1,0,4,2007,9,4,167000
70,4,79.0,9480,1,1,3,3,2,4,0,12,0,2,0,5,5,7,1942,1995,1,1,8,8,3,224.0,2,2,1,3,3,1,2,386.0,1,0.0,342.0,728.0,1,5,1,5,888,756,0,1644,0.0,0.0,1,1,3,1,3,7,7,2,4,1,1942,1,1.0,312.0,3,3,2,168,0,0,0,0,0,0,0,1,0,6,2007,9,4,146500
20,4,98.0,11428,1,1,0,3,2,4,0,16,2,2,0,2,8,5,2006,2006,1,1,13,14,3,248.0,3,2,2,2,3,1,1,0.0,1,0.0,1626.0,1626.0,1,5,1,5,1634,0,0,1634,0.0,0.0,2,0,3,1,3,7,7,1,4,1,2006,2,3.0,866.0,3,3,2,0,44,0,0,0,0,0,0,1,0,5,2007,9,4,250000
60,4,76.0,9291,1,1,0,3,2,0,0,20,7,2,0,5,6,5,1993,1993,1,1,6,6,1,120.0,3,2,2,2,3,1,6,426.0,1,0.0,406.0,832.0,1,5,1,5,832,878,0,1710,0.0,0.0,2,1,3,1,3,7,7,0,0,1,1993,2,2.0,506.0,3,3,2,144,70,0,0,0,0,0,0,1,0,6,2008,9,4,187000
120,4,0.0,6820,1,1,0,3,2,0,0,22,2,2,4,2,8,5,1985,1985,1,1,6,6,2,0.0,3,2,2,2,3,3,6,368.0,4,1120.0,0.0,1488.0,1,2,1,5,1502,0,0,1502,1.0,0.0,1,1,1,1,3,4,7,0,0,1,1985,2,2.0,528.0,3,3,2,0,54,0,0,140,0,0,0,1,0,6,2010,9,4,212000
60,4,92.0,11952,1,1,3,3,2,4,0,14,3,2,0,5,7,6,1977,1977,4,6,15,11,2,0.0,2,2,1,2,3,1,1,0.0,1,0.0,808.0,808.0,1,2,1,5,1161,808,0,1969,0.0,0.0,2,1,3,1,2,8,7,1,4,1,1977,2,2.0,534.0,3,3,2,0,0,0,0,276,0,0,0,1,0,11,2007,9,4,190000
180,5,35.0,3675,1,1,3,3,2,4,0,7,2,2,4,7,6,5,2005,2005,1,1,13,14,1,80.0,2,2,2,2,3,4,6,459.0,1,0.0,88.0,547.0,1,5,1,5,1072,0,0,1072,1.0,0.0,1,0,2,1,2,5,7,0,0,2,2005,2,2.0,525.0,3,3,2,0,28,0,0,0,0,0,0,1,0,6,2008,9,4,148000
20,4,110.0,14977,1,1,0,3,2,4,0,16,2,2,0,2,8,5,2006,2007,1,1,13,14,1,304.0,3,2,2,4,3,4,6,1350.0,1,0.0,626.0,1976.0,1,5,1,5,1976,0,0,1976,1.0,0.0,2,0,2,1,3,7,7,1,5,1,2006,2,3.0,908.0,3,3,2,250,63,0,0,0,0,0,0,1,0,7,2007,6,5,440000
120,4,41.0,5330,1,1,3,3,2,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,2,0.0,3,2,2,2,3,3,6,1196.0,1,0.0,298.0,1494.0,1,5,1,5,1652,0,0,1652,1.0,0.0,2,0,2,1,4,6,7,0,0,1,2000,2,2.0,499.0,3,3,2,96,48,0,0,0,0,0,0,1,0,8,2007,9,4,251000
20,4,80.0,8480,1,1,3,3,2,0,0,19,2,2,0,2,5,6,1963,1963,3,1,6,6,2,0.0,2,2,1,3,3,1,6,630.0,1,0.0,340.0,970.0,1,2,1,5,970,0,0,970,1.0,0.0,1,0,2,1,2,5,7,0,0,5,1996,1,2.0,624.0,3,3,2,0,24,0,0,192,0,0,0,1,0,7,2007,9,4,132500
20,4,75.0,13125,1,1,3,3,2,4,1,5,2,2,0,2,6,5,1997,1998,1,1,13,14,1,215.0,2,2,2,2,3,4,6,994.0,1,0.0,484.0,1478.0,1,5,1,5,1493,0,0,1493,1.0,0.0,2,0,3,1,3,7,7,1,3,1,1997,3,2.0,508.0,3,3,2,140,39,0,0,0,0,0,0,1,0,4,2008,9,4,208900
60,4,105.0,13693,1,1,3,3,2,4,0,16,2,2,0,5,9,5,2006,2006,3,1,13,14,1,772.0,4,2,2,2,3,3,1,0.0,1,0.0,2153.0,2153.0,1,5,1,5,2069,574,0,2643,0.0,0.0,2,1,3,1,4,9,7,1,4,3,2006,3,3.0,694.0,3,3,2,414,84,0,0,0,0,0,0,1,0,3,2007,9,4,380000
20,4,79.0,10637,1,1,3,3,2,4,0,5,2,2,0,2,8,5,2007,2008,3,1,13,14,3,336.0,3,2,2,4,3,4,6,1288.0,1,0.0,417.0,1705.0,1,5,1,5,1718,0,0,1718,1.0,0.0,2,0,3,1,3,7,7,1,4,1,2007,2,3.0,826.0,3,3,2,208,44,0,0,0,0,0,0,1,0,9,2009,9,4,297000
30,5,50.0,5925,1,1,3,0,2,4,0,17,2,2,0,2,4,7,1937,2000,3,1,12,13,0,435.0,2,2,0,1,3,1,3,168.0,1,0.0,739.0,907.0,1,2,1,5,1131,0,0,1131,0.0,0.0,1,0,2,1,2,7,7,0,0,5,1995,1,2.0,672.0,3,3,2,0,72,0,0,0,0,0,3,1,0,3,2007,9,2,89471
20,4,98.0,16033,1,1,0,3,2,2,0,16,2,2,0,2,9,5,2004,2005,3,1,13,14,1,378.0,3,2,2,4,3,4,6,1261.0,1,0.0,572.0,1833.0,1,5,1,5,1850,0,0,1850,1.0,0.0,2,0,3,1,3,8,7,1,4,1,2004,3,3.0,772.0,3,3,2,519,112,0,0,0,0,0,0,1,0,3,2006,9,4,326000
20,4,72.0,11846,1,1,0,1,2,4,0,16,2,2,0,2,9,5,2003,2004,3,1,13,14,1,562.0,3,2,2,4,3,4,6,1567.0,1,0.0,225.0,1792.0,1,5,1,5,1792,0,0,1792,1.0,0.0,2,0,2,1,4,6,7,1,4,1,2003,3,3.0,874.0,3,3,2,206,49,0,0,0,0,0,0,1,0,8,2006,9,4,374000
70,5,50.0,2500,1,2,3,3,2,0,0,17,2,2,0,5,7,8,1915,2005,1,1,12,13,2,0.0,3,2,2,3,3,1,5,299.0,1,0.0,611.0,910.0,1,5,1,5,916,910,0,1826,1.0,0.0,1,1,4,1,4,7,5,1,4,1,1915,1,1.0,164.0,2,2,2,0,0,0,0,0,0,0,0,1,0,6,2009,9,4,155000
120,5,32.0,4500,1,1,3,3,2,2,0,11,2,2,3,2,6,5,1998,1998,3,1,13,14,1,116.0,2,2,2,4,3,1,6,897.0,1,0.0,319.0,1216.0,1,5,1,5,1216,0,0,1216,1.0,0.0,2,0,2,1,2,5,7,0,0,1,1998,1,2.0,402.0,3,3,2,0,125,0,0,0,0,0,0,1,0,5,2006,9,4,164000
20,4,0.0,7758,1,1,0,3,2,0,0,19,2,2,0,2,5,7,1962,2001,1,1,6,11,2,0.0,2,3,1,3,3,1,5,588.0,1,0.0,411.0,999.0,1,3,1,5,999,0,0,999,1.0,0.0,1,0,3,1,3,6,7,0,0,5,1963,1,1.0,264.0,3,3,2,0,132,0,0,0,0,0,0,1,0,3,2007,9,4,132500
20,4,80.0,9600,1,1,3,3,2,4,0,12,2,2,0,2,5,7,1950,2007,1,1,8,8,2,0.0,3,2,1,3,3,1,5,607.0,1,0.0,506.0,1113.0,1,3,1,5,1113,0,0,1113,0.0,0.0,1,0,3,1,3,5,7,1,4,1,1950,1,1.0,264.0,3,3,2,0,80,120,0,0,0,0,0,1,0,7,2009,9,4,147000
20,4,79.0,10289,1,1,3,3,2,4,0,12,2,2,0,2,5,7,1965,1965,3,1,8,8,1,168.0,2,2,1,3,3,1,5,836.0,1,0.0,237.0,1073.0,1,2,1,5,1073,0,0,1073,1.0,0.0,1,1,3,1,2,6,7,0,0,1,1965,2,2.0,515.0,3,3,2,0,0,0,0,0,0,0,0,1,0,6,2007,9,4,156000
20,4,70.0,12243,1,1,0,3,2,4,0,14,2,2,0,2,5,6,1971,1971,1,1,10,11,2,0.0,2,2,1,2,3,3,5,998.0,1,0.0,486.0,1484.0,1,3,1,5,1484,0,0,1484,0.0,0.0,2,0,3,1,2,7,7,1,3,1,1971,1,2.0,487.0,3,3,2,224,0,0,0,180,0,0,0,1,0,2,2007,9,4,175000
190,4,60.0,10800,1,1,3,3,2,0,0,17,2,2,1,0,5,4,1900,1970,1,1,14,15,2,0.0,2,1,1,3,2,1,4,664.0,1,0.0,290.0,954.0,1,2,0,4,1766,648,0,2414,0.0,0.0,2,0,3,2,2,10,4,1,4,1,1970,1,2.0,520.0,3,2,0,142,0,0,0,0,0,0,0,1,0,5,2006,3,4,160000
180,5,21.0,1526,1,1,3,3,2,4,0,10,2,2,3,6,4,8,1970,2002,1,1,5,5,2,0.0,2,3,1,2,3,3,6,515.0,1,0.0,115.0,630.0,1,2,1,5,630,0,0,630,1.0,0.0,1,0,1,1,3,3,7,0,0,1,1970,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2009,9,4,86000
160,5,0.0,2665,1,1,3,3,2,4,0,10,2,2,4,5,5,6,1976,1976,1,1,5,5,2,0.0,2,2,2,2,3,2,1,0.0,1,0.0,264.0,264.0,1,2,1,5,616,688,0,1304,0.0,0.0,1,1,3,1,2,4,7,1,4,3,1976,3,1.0,336.0,3,3,2,141,24,0,0,0,0,0,0,1,0,6,2008,9,4,115000
50,4,79.0,9490,1,1,3,3,2,4,0,12,0,2,0,0,6,7,1941,1950,1,1,14,15,2,0.0,2,2,1,3,3,1,4,403.0,3,165.0,238.0,806.0,1,2,1,4,958,620,0,1578,1.0,0.0,1,0,3,1,1,5,7,2,3,1,1941,1,1.0,240.0,3,3,2,0,0,32,0,0,0,0,3,1,0,8,2006,9,4,133000
60,4,105.0,15578,1,1,0,3,2,0,0,8,2,2,0,5,6,5,2006,2006,1,1,13,14,2,0.0,3,2,2,2,3,1,1,0.0,1,0.0,728.0,728.0,1,3,1,5,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,7,0,0,1,2006,2,2.0,429.0,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2006,6,5,172785
20,4,70.0,7931,1,1,3,3,2,4,0,12,2,2,0,2,5,6,1960,1960,1,1,3,15,2,0.0,2,2,1,3,3,1,4,374.0,2,532.0,363.0,1269.0,1,2,1,4,1269,0,0,1269,0.0,0.0,1,1,3,1,2,6,7,1,2,5,1964,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,1,0,6,2008,9,4,155000
30,5,50.0,5784,1,1,3,3,2,4,0,17,0,2,0,2,5,8,1938,1996,1,1,8,8,2,0.0,2,2,0,1,3,1,1,0.0,1,0.0,190.0,190.0,1,3,1,4,886,0,0,886,0.0,0.0,1,0,2,1,2,4,7,0,0,1,1938,1,1.0,273.0,3,3,2,144,20,80,0,0,0,0,0,1,0,12,2009,9,4,91300
30,0,60.0,7879,1,1,3,3,2,4,0,9,2,2,0,2,4,5,1920,1950,1,1,14,15,2,0.0,2,2,1,3,3,1,3,495.0,1,0.0,225.0,720.0,1,2,0,4,720,0,0,720,0.0,0.0,1,0,2,1,2,4,7,0,0,6,0,0,0.0,0.0,0,0,0,0,523,115,0,0,0,0,2,1,0,11,2009,9,0,34900
20,4,0.0,12692,1,1,0,3,2,4,0,15,2,2,0,2,8,5,1992,1993,3,1,3,3,2,0.0,3,2,2,2,3,1,6,1231.0,1,0.0,1969.0,3200.0,1,5,1,5,3228,0,0,3228,1.0,0.0,3,0,4,1,3,10,7,1,4,1,1992,2,2.0,546.0,3,3,2,264,75,291,0,0,0,0,0,1,0,5,2007,9,4,430000
50,4,60.0,9120,1,2,3,3,2,4,0,3,2,2,0,0,7,6,1925,1950,1,1,14,15,2,0.0,2,3,2,3,3,1,3,329.0,1,0.0,697.0,1026.0,1,5,1,5,1133,687,0,1820,1.0,0.0,2,0,4,1,2,8,7,0,0,5,1925,1,1.0,240.0,3,3,0,0,100,0,0,0,0,0,4,1,0,6,2008,9,4,184000
20,4,65.0,7800,1,1,3,3,2,4,0,19,2,2,0,2,5,7,1967,2004,3,1,6,6,1,89.0,2,2,2,3,3,1,5,450.0,1,0.0,414.0,864.0,1,5,1,5,899,0,0,899,0.0,0.0,1,0,3,1,3,5,7,0,0,1,1967,3,1.0,288.0,3,3,2,64,0,0,0,0,0,0,3,1,0,6,2009,9,4,130000
20,4,70.0,7535,1,1,0,3,2,4,0,12,2,2,0,2,5,7,1958,1985,1,1,8,8,2,0.0,2,2,1,3,3,1,4,111.0,2,279.0,522.0,912.0,1,4,1,5,912,0,0,912,0.0,1.0,1,0,2,1,2,5,7,0,0,1,1958,3,1.0,297.0,3,3,2,12,285,0,0,0,0,0,1,3,480,6,2007,9,4,120000
160,5,21.0,1890,1,1,3,3,2,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,1,285.0,2,2,1,3,3,1,4,356.0,1,0.0,316.0,672.0,1,2,1,5,672,546,0,1218,0.0,0.0,1,1,3,1,2,7,7,0,0,5,1973,1,1.0,264.0,3,3,2,144,28,0,0,0,0,0,0,1,0,5,2007,9,4,113000
60,1,75.0,9803,1,1,3,3,2,4,0,21,2,2,0,5,7,5,2005,2005,1,1,13,14,2,0.0,3,2,2,2,3,1,6,400.0,1,0.0,466.0,866.0,1,3,1,5,866,902,0,1768,0.0,0.0,2,1,3,1,3,7,7,0,0,1,2005,2,2.0,603.0,3,3,2,0,108,0,0,0,0,0,0,1,0,2,2008,9,4,226700
20,4,70.0,9170,1,1,3,3,2,0,0,7,1,2,0,2,5,7,1965,1965,3,1,8,8,2,0.0,2,2,1,3,3,1,5,698.0,6,96.0,420.0,1214.0,1,5,1,5,1214,0,0,1214,1.0,0.0,1,0,2,1,2,6,7,0,0,5,1965,1,2.0,461.0,2,2,2,0,0,184,0,0,0,0,4,3,400,4,2007,9,4,140000
20,4,100.0,15602,1,1,0,3,2,4,0,6,2,2,0,2,7,8,1959,1997,1,1,3,15,2,0.0,2,2,1,3,3,1,5,1247.0,1,0.0,254.0,1501.0,1,2,1,5,1801,0,0,1801,1.0,0.0,2,0,1,1,2,6,7,2,3,1,1959,3,2.0,484.0,3,3,2,0,54,0,0,161,0,0,2,1,0,3,2010,9,4,289000
160,4,24.0,2308,1,1,3,3,2,4,0,13,2,2,4,5,6,5,1974,1974,1,1,10,2,2,0.0,2,2,1,3,3,1,5,257.0,3,495.0,103.0,855.0,1,2,1,5,855,467,0,1322,0.0,1.0,2,1,3,1,2,6,7,1,2,1,1974,1,2.0,440.0,3,3,2,260,0,0,0,0,0,0,0,1,0,6,2009,9,4,147000
90,5,60.0,7596,1,0,3,3,2,4,0,17,0,2,2,5,5,5,1952,1952,3,1,14,15,1,360.0,2,2,1,3,3,1,1,0.0,1,0.0,960.0,960.0,1,3,1,5,960,1000,0,1960,0.0,0.0,2,0,4,2,2,10,7,0,0,5,1952,1,2.0,400.0,3,3,0,0,0,0,0,0,0,0,0,1,0,7,2009,0,4,124500
60,4,80.0,9554,1,1,0,3,2,4,0,20,2,2,0,5,8,5,1993,1994,1,1,13,14,1,125.0,3,2,2,2,3,1,6,380.0,1,0.0,397.0,777.0,1,5,1,5,1065,846,0,1911,0.0,0.0,2,1,3,1,3,8,7,1,3,1,1993,2,2.0,471.0,3,3,2,182,81,0,0,0,0,0,0,1,0,9,2006,9,4,215000
20,1,75.0,7862,1,1,0,3,2,4,0,21,2,2,0,2,6,5,2009,2009,1,1,13,14,2,0.0,3,2,2,2,3,1,6,27.0,1,0.0,1191.0,1218.0,1,5,1,5,1218,0,0,1218,0.0,0.0,2,0,2,1,3,4,7,0,0,1,2009,3,2.0,676.0,3,3,2,0,102,0,0,0,0,0,0,1,0,9,2009,6,5,208300
70,5,60.0,9600,1,1,3,3,2,4,0,17,2,2,0,5,7,9,1928,2005,2,1,8,8,2,0.0,2,4,0,3,3,1,3,141.0,1,0.0,548.0,689.0,1,5,1,5,689,689,0,1378,0.0,0.0,2,0,3,1,3,7,7,1,4,5,1928,1,2.0,360.0,3,3,0,0,0,116,0,0,0,0,0,1,0,10,2008,9,4,161000
20,4,80.0,9600,1,1,3,3,2,0,0,12,2,2,0,2,5,6,1959,1959,1,1,8,8,1,132.0,2,2,1,3,3,1,5,991.0,1,0.0,50.0,1041.0,1,5,1,5,1041,0,0,1041,1.0,0.0,1,0,3,1,2,6,7,0,0,1,1959,2,1.0,270.0,3,3,2,224,88,0,0,0,0,0,3,1,0,7,2009,9,4,124500
20,4,75.0,14559,1,1,3,3,2,4,0,12,2,2,0,2,5,7,1951,2000,3,1,14,15,0,70.0,3,2,1,3,3,1,4,650.0,3,180.0,178.0,1008.0,1,5,1,5,1363,0,0,1363,1.0,0.0,1,0,2,1,2,6,6,2,3,4,1951,1,1.0,288.0,3,3,2,324,42,0,0,168,0,0,0,3,2000,6,2009,9,4,164900
